4.43800,4.40240,4.39950,4.40860,4.41490,4.42650,4.45730,4.46940,4.47090,4.47530,4.47880,4.47340,4.47110,4.47470,4.48040,4.47940,4.43590,4.38880,4.38220,4.40620,4.42790,4.44050,4.44650,4.44890,4.46270,4.47230,4.46380,4.42610,4.24330,3.97020,3.92020,4.14990,4.17750,4.01090,3.98100,4.18660,4.37150,4.41300,4.39530,4.38150,4.37750,4.31470,3.98000,3.40780,3.23700,3.47600,3.53960,3.63770,3.94080,4.26850,4.38500,4.32000,4.25130,4.41440,4.43520,4.45490,4.42010,4.38360,4.36300,4.37820,4.42590,4.45660,4.45510,4.45380,4.45820,4.43810,4.43150,4.45420,4.45940,4.45980,4.45050,4.45580,4.46170,4.43190,4.36470,4.38480,4.43620,4.48390,4.56950
4.31810,4.27430,4.27060,4.28190,4.28970,4.30400,4.34190,4.35680,4.35860,4.36400,4.36840,4.36170,4.35900,4.36340,4.37030,4.36920,4.31640,4.25950,4.25190,4.28110,4.30740,4.32250,4.32970,4.33240,4.34880,4.36040,4.35000,4.30500,4.09160,3.77050,3.71170,3.98240,4.01610,3.82580,3.79350,4.03180,4.24330,4.29050,4.26900,4.25370,4.25080,4.17940,3.79710,3.10970,2.88290,3.17470,3.25010,3.37090,3.73550,4.12060,4.25730,4.18070,4.09960,4.28980,4.31520,4.33970,4.29820,4.25470,4.22960,4.24780,4.30480,4.34170,4.33970,4.33800,4.34340,4.31870,4.31050,4.33830,4.34450,4.34500,4.33350,4.34000,4.34730,4.31050,4.22760,4.25250,4.31580,4.37460,4.47940
4.16990,4.11550,4.11100,4.12500,4.13470,4.15250,4.19960,4.21820,4.22050,4.22730,4.23270,4.22470,4.22140,4.22690,4.23540,4.23440,4.17340,4.10890,4.10170,4.13480,4.16420,4.18110,4.18880,4.19070,4.20900,4.22210,4.20900,4.15780,3.93520,3.59970,3.53600,3.82270,3.86050,3.67070,3.64260,3.88390,4.09600,4.14170,4.11260,4.09710,4.10150,4.03100,3.64250,2.91000,2.63410,2.95420,3.02590,3.16030,3.55680,3.96430,4.10940,4.02830,3.94320,4.13930,4.16900,4.19890,4.15270,4.10580,4.07850,4.09870,4.16120,4.20290,4.20000,4.19790,4.20400,4.17440,4.16400,4.19670,4.20390,4.20400,4.18960,4.19740,4.20620,4.16070,4.05750,4.08840,4.16720,4.23990,4.36910
3.98520,3.91690,3.91130,3.92910,3.94140,3.96420,4.02320,4.04680,4.05020,4.05810,4.06440,4.05490,4.05050,4.05690,4.06700,4.06720,4.00310,3.93850,3.93210,3.96280,3.99120,4.00680,4.01200,4.01020,4.03010,4.04450,4.02670,3.96580,3.74850,3.44870,3.38760,3.65900,3.69120,3.51510,3.49170,3.70230,3.89740,3.93700,3.88830,3.86780,3.88660,3.81970,3.43490,2.75480,2.49830,2.83590,2.88650,3.01130,3.38800,3.77900,3.92290,3.84540,3.77450,3.95420,3.98780,4.01730,3.96730,3.92650,3.90720,3.92710,3.98760,4.03260,4.02870,4.02730,4.03550,4.00280,3.98980,4.02510,4.03220,4.03110,4.01270,4.02090,4.03110,3.97420,3.84440,3.88300,3.98180,4.07270,4.23300
3.75230,3.66600,3.65990,3.68290,3.69930,3.72870,3.80150,3.82980,3.83280,3.83880,3.84410,3.83020,3.82180,3.82690,3.83980,3.84260,3.77340,3.71000,3.69870,3.71940,3.74660,3.75740,3.75670,3.75000,3.77930,3.79960,3.77300,3.67840,3.41890,3.16670,3.12250,3.38000,3.39000,3.20200,3.17590,3.36290,3.56900,3.61580,3.53740,3.49960,3.52490,3.44090,3.02080,2.43260,2.25470,2.61850,2.66070,2.75690,3.08440,3.46940,3.62980,3.54630,3.50200,3.69190,3.73360,3.75230,3.68630,3.65580,3.65730,3.67740,3.73790,3.79570,3.79110,3.79570,3.81320,3.77970,3.76590,3.80530,3.81290,3.81070,3.78950,3.79830,3.81000,3.74040,3.57760,3.62420,3.74830,3.86290,4.06410
3.45680,3.34960,3.34450,3.37330,3.39230,3.42460,3.50310,3.52740,3.52140,3.51730,3.51770,3.49330,3.47660,3.47600,3.49480,3.49970,3.39810,3.31620,3.29240,3.30550,3.34560,3.35530,3.35240,3.34800,3.40490,3.44480,3.40730,3.23990,2.86840,2.63720,2.61810,2.87860,2.86280,2.65280,2.61850,2.80840,3.06290,3.14390,3.04950,2.98870,2.99730,2.87430,2.42240,1.95060,1.85070,2.16610,2.20850,2.27480,2.55070,2.95260,3.15690,3.04390,3.01420,3.26810,3.32830,3.34460,3.23990,3.20500,3.22200,3.24580,3.32380,3.41470,3.40980,3.42660,3.46390,3.42450,3.41390,3.47290,3.48830,3.49030,3.47340,3.49280,3.51240,3.43730,3.24780,3.30050,3.45280,3.59690,3.85170
3.08570,2.96090,2.95360,2.97940,2.98420,2.99850,3.05750,3.06000,3.03200,3.01320,3.00820,2.97060,2.94670,2.93780,2.96510,2.96580,2.79860,2.68170,2.64950,2.66780,2.73770,2.75790,2.76510,2.77630,2.87330,2.94710,2.90360,2.65440,2.19380,1.98350,1.97890,2.21330,2.19150,2.01170,1.98470,2.15910,2.43690,2.56080,2.48270,2.41140,2.39250,2.24340,1.84160,1.53000,1.47270,1.65360,1.67310,1.71610,1.92030,2.29020,2.52170,2.37920,2.33980,2.64890,2.72890,2.77560,2.62740,2.56650,2.57740,2.60370,2.70590,2.83270,2.82410,2.84880,2.90200,2.84560,2.83890,2.93310,2.96600,2.98040,2.97730,3.02700,3.07270,3.01310,2.83650,2.90060,3.07950,3.25560,3.58000
2.63520,2.49760,2.46650,2.46520,2.42670,2.39700,2.41350,2.38720,2.34090,2.31400,2.30460,2.26010,2.23690,2.22120,2.24950,2.23630,2.03050,1.91470,1.88910,1.90800,1.98640,2.01870,2.04120,2.06830,2.18930,2.29340,2.25360,1.96820,1.58970,1.46280,1.46340,1.60470,1.58840,1.48130,1.47160,1.58280,1.78360,1.91210,1.87220,1.81420,1.78300,1.65330,1.40670,1.24800,1.20810,1.27630,1.29240,1.31480,1.43040,1.66100,1.83700,1.71850,1.68610,1.93130,2.00660,2.08260,1.93070,1.85810,1.86300,1.88290,1.96940,2.09210,2.08380,2.10400,2.15130,2.09100,2.08910,2.19410,2.24090,2.27030,2.28330,2.36220,2.44240,2.41960,2.31330,2.40710,2.61030,2.81430,3.22440
2.13150,1.98670,1.91440,1.87200,1.79120,1.73000,1.70710,1.67050,1.62300,1.57480,1.54530,1.50730,1.48860,1.46670,1.47580,1.46510,1.36070,1.31520,1.30760,1.30060,1.32250,1.33540,1.34710,1.35980,1.43920,1.53270,1.50380,1.29470,1.15330,1.10630,1.09240,1.14640,1.13690,1.09150,1.08930,1.14100,1.20200,1.26790,1.27550,1.25650,1.24020,1.18060,1.09600,1.00440,0.966760,0.981010,0.986020,1.00230,1.07500,1.16920,1.23560,1.20510,1.21230,1.31450,1.34580,1.39080,1.31600,1.28810,1.31650,1.33700,1.34480,1.39600,1.39750,1.40640,1.43300,1.42090,1.43170,1.48530,1.52820,1.56970,1.60430,1.66700,1.74440,1.77180,1.76790,1.88110,2.07070,2.27630,2.76080
1.72090,1.60790,1.53120,1.47700,1.40180,1.35890,1.33250,1.30690,1.26020,1.19610,1.15420,1.12670,1.10650,1.08920,1.07940,1.08130,1.05640,1.02950,1.02820,1.01930,1.01290,1.01190,1.00710,0.998530,1.00340,1.02850,1.01750,0.962070,0.896910,0.843590,0.813140,0.833460,0.833680,0.831480,0.852200,0.884090,0.921780,0.954780,0.977650,0.981270,0.977890,0.945010,0.877130,0.846270,0.818270,0.779760,0.770510,0.789190,0.826670,0.889780,0.932390,0.919750,0.925220,1.02090,1.03110,1.03100,1.02840,1.02240,1.05370,1.08270,1.06420,1.07710,1.08640,1.08970,1.10110,1.12010,1.13760,1.15950,1.19090,1.23350,1.27610,1.32300,1.35890,1.40370,1.45580,1.54830,1.65610,1.78950,2.22490
1.52040,1.43480,1.37200,1.32030,1.24880,1.19540,1.15930,1.13200,1.08030,1.03410,1.01010,0.989580,0.972760,0.969170,0.952860,0.944220,0.914170,0.889750,0.882340,0.870700,0.865200,0.874950,0.876090,0.870310,0.863730,0.870910,0.860310,0.819820,0.824600,0.812850,0.799800,0.801460,0.800830,0.836460,0.870260,0.884400,0.876450,0.874500,0.870570,0.872440,0.873730,0.862030,0.886270,0.901460,0.869360,0.817980,0.789650,0.804740,0.837090,0.865170,0.858260,0.828000,0.834430,0.869370,0.911750,0.902560,0.916440,0.909040,0.947050,0.966750,0.939010,0.950410,0.965630,0.961200,0.959770,0.978610,0.998080,1.00550,1.03160,1.06470,1.09880,1.15820,1.20770,1.23520,1.27610,1.37120,1.44770,1.51770,1.79200
1.40400,1.29370,1.22560,1.18170,1.13440,1.08520,1.04900,1.03380,1.00530,0.978960,0.975850,0.966450,0.954400,0.942000,0.919970,0.897130,0.884820,0.879930,0.875600,0.862000,0.857230,0.868150,0.876020,0.874730,0.877620,0.893800,0.898000,0.868520,0.870090,0.873230,0.877980,0.866090,0.864120,0.899220,0.926950,0.925750,0.911750,0.923400,0.927320,0.922370,0.910900,0.893220,0.934930,0.976180,0.961470,0.916550,0.893760,0.899380,0.915690,0.911090,0.883380,0.864520,0.875550,0.879940,0.925210,0.906030,0.916260,0.910470,0.957040,0.960100,0.922620,0.915970,0.931290,0.935340,0.927510,0.945560,0.969520,0.978060,0.992900,1.00370,1.02070,1.05740,1.10600,1.12580,1.14730,1.23210,1.29950,1.38130,1.61610
1.40870,1.24610,1.15490,1.13140,1.12650,1.10490,1.06970,1.06960,1.07500,1.03800,1.03480,1.05170,1.04530,1.02260,0.999430,0.984080,0.984240,0.985730,0.985280,0.975220,0.969430,0.966290,0.964620,0.957720,0.952440,0.959710,0.967140,0.961780,0.975280,0.967650,0.955970,0.945470,0.956660,0.984270,1.01320,1.02540,1.00920,1.00360,1.00800,1.00440,0.998350,0.995940,1.03030,1.04450,1.02150,0.969950,0.939070,0.947380,0.985050,1.00310,0.976010,0.969770,0.983920,0.976680,1.00060,0.981210,0.999710,1.00450,1.05110,1.04230,1.00950,0.998740,1.01200,1.01810,1.01470,1.03340,1.04960,1.05870,1.07330,1.07700,1.08990,1.09220,1.10870,1.13560,1.15320,1.20170,1.26400,1.35760,1.63230
1.51870,1.32510,1.23300,1.22460,1.22580,1.21270,1.18370,1.17820,1.17980,1.13270,1.12300,1.13260,1.12300,1.10080,1.07900,1.06740,1.06190,1.05850,1.06240,1.05720,1.05810,1.06220,1.06220,1.05930,1.05530,1.05810,1.06510,1.06790,1.07070,1.06680,1.05370,1.04150,1.04020,1.06810,1.09450,1.10780,1.11160,1.11270,1.11440,1.11160,1.10710,1.10850,1.11970,1.12650,1.11230,1.07750,1.06550,1.07170,1.06700,1.07410,1.07130,1.06450,1.06290,1.06140,1.08210,1.08130,1.10220,1.09660,1.14340,1.14250,1.10010,1.09250,1.10520,1.10540,1.09880,1.11590,1.12460,1.13420,1.14760,1.15810,1.18150,1.18170,1.19600,1.22530,1.24960,1.28550,1.35280,1.41930,1.67210
1.61010,1.41850,1.34050,1.31590,1.29420,1.27080,1.24460,1.24290,1.25060,1.20130,1.19430,1.21410,1.21120,1.20500,1.18990,1.18820,1.18650,1.17760,1.17630,1.18170,1.19470,1.20220,1.20380,1.20930,1.21130,1.20660,1.20700,1.20570,1.21220,1.21600,1.19570,1.18720,1.18240,1.20470,1.22460,1.23280,1.23800,1.24140,1.24340,1.23560,1.22780,1.23600,1.25220,1.25570,1.23990,1.20140,1.19080,1.20430,1.20720,1.21000,1.22070,1.21960,1.20370,1.20200,1.21250,1.20490,1.22350,1.22210,1.22780,1.22550,1.20480,1.20790,1.21400,1.20140,1.19360,1.20520,1.20100,1.20100,1.21050,1.22230,1.24950,1.24940,1.25930,1.28980,1.32280,1.36830,1.44600,1.49590,1.68710
1.65700,1.47900,1.40570,1.37590,1.35150,1.33450,1.31520,1.32810,1.34320,1.30740,1.30150,1.31240,1.30980,1.30640,1.29430,1.28940,1.29250,1.28890,1.28610,1.28340,1.28840,1.30370,1.30840,1.30940,1.31180,1.30990,1.30910,1.30360,1.30590,1.29760,1.26800,1.25490,1.24940,1.27190,1.29390,1.30680,1.32110,1.33020,1.33400,1.32910,1.32560,1.33060,1.33450,1.32510,1.30020,1.25820,1.25040,1.26490,1.27860,1.30120,1.31670,1.31410,1.30370,1.30450,1.31130,1.31250,1.32950,1.33130,1.33590,1.33500,1.31630,1.32100,1.32590,1.31540,1.30770,1.31900,1.31490,1.30740,1.30960,1.31910,1.33830,1.33750,1.33920,1.35690,1.37860,1.42810,1.50800,1.55680,1.69560
1.67230,1.50840,1.44650,1.42740,1.41040,1.39890,1.38640,1.39840,1.40170,1.37270,1.36200,1.35860,1.34950,1.34520,1.33410,1.33080,1.33860,1.33780,1.33500,1.32840,1.32740,1.34510,1.35280,1.35370,1.36010,1.36140,1.35860,1.35080,1.35630,1.35280,1.34310,1.32860,1.31350,1.32650,1.35100,1.35950,1.36920,1.39210,1.40500,1.40270,1.40210,1.39870,1.39380,1.37780,1.34930,1.32790,1.32840,1.33340,1.33420,1.35330,1.36520,1.36350,1.35890,1.35240,1.35770,1.36270,1.37490,1.37300,1.39200,1.39360,1.36900,1.36290,1.36840,1.36390,1.35470,1.37150,1.37570,1.36420,1.36720,1.38000,1.39880,1.40530,1.40960,1.41800,1.42640,1.47260,1.54030,1.58740,1.70810
1.66680,1.52140,1.47400,1.45920,1.44240,1.42790,1.41470,1.42140,1.42340,1.39930,1.39940,1.40430,1.39740,1.40700,1.40780,1.41810,1.42450,1.42300,1.42620,1.43330,1.43780,1.44770,1.45490,1.46430,1.47880,1.48200,1.47520,1.46800,1.47400,1.48470,1.49670,1.48980,1.47420,1.47550,1.49300,1.49160,1.48720,1.51610,1.53390,1.53280,1.53280,1.52430,1.51590,1.50120,1.47980,1.47080,1.45990,1.45750,1.46800,1.47020,1.47470,1.47500,1.47040,1.46030,1.45900,1.45490,1.45060,1.44170,1.43100,1.42950,1.44480,1.42590,1.42580,1.42050,1.40470,1.41350,1.41260,1.40160,1.40010,1.40440,1.42350,1.43450,1.43850,1.44710,1.45990,1.50130,1.55520,1.59830,1.71700
1.65490,1.52650,1.48050,1.46380,1.45600,1.44670,1.43130,1.45570,1.48740,1.47790,1.50280,1.52830,1.52950,1.55040,1.56290,1.57890,1.58040,1.58070,1.59350,1.61000,1.61630,1.62240,1.62900,1.64000,1.65590,1.66380,1.65870,1.65320,1.65190,1.66130,1.66970,1.66650,1.65960,1.66180,1.67540,1.67310,1.66520,1.68690,1.70240,1.70010,1.70010,1.69170,1.68250,1.67030,1.64990,1.62640,1.59380,1.59360,1.63610,1.64270,1.64110,1.63700,1.63720,1.63810,1.63270,1.62130,1.60290,1.59070,1.53230,1.52780,1.59760,1.57520,1.56970,1.56130,1.54050,1.53220,1.51710,1.51040,1.49430,1.47570,1.48080,1.48260,1.46810,1.45990,1.47120,1.50730,1.55800,1.60040,1.72440
1.65860,1.53200,1.48460,1.48650,1.51290,1.52570,1.51310,1.56610,1.62380,1.62970,1.66570,1.69650,1.69940,1.71490,1.72600,1.73300,1.72920,1.73170,1.74840,1.76090,1.76310,1.76960,1.77590,1.77960,1.79020,1.80410,1.80560,1.80180,1.79420,1.79130,1.78620,1.77910,1.77640,1.78280,1.79650,1.80300,1.80180,1.81780,1.82830,1.82660,1.82670,1.81810,1.80820,1.79530,1.76940,1.73430,1.70000,1.70190,1.75700,1.77900,1.77230,1.76140,1.76940,1.78470,1.78500,1.77410,1.75830,1.74700,1.68100,1.67860,1.75740,1.73680,1.73210,1.72670,1.70890,1.69550,1.67690,1.67570,1.65280,1.62130,1.60830,1.59790,1.56530,1.52210,1.50270,1.52360,1.56770,1.60350,1.74570
1.70750,1.57790,1.54550,1.58550,1.64700,1.67500,1.66520,1.72160,1.77110,1.78020,1.80640,1.82500,1.82320,1.82470,1.82610,1.82030,1.81150,1.81390,1.82710,1.83210,1.83160,1.83670,1.84080,1.83720,1.84190,1.85780,1.86650,1.86600,1.85840,1.84610,1.83190,1.81930,1.81340,1.81740,1.83050,1.84610,1.85250,1.86670,1.87490,1.87510,1.87500,1.86480,1.85550,1.84160,1.81560,1.78780,1.76940,1.77270,1.81200,1.83840,1.82940,1.81640,1.82450,1.84520,1.85380,1.84770,1.84260,1.83440,1.80320,1.80450,1.84660,1.83040,1.82980,1.83110,1.82280,1.81580,1.80640,1.81080,1.79640,1.77240,1.75550,1.74550,1.71720,1.66000,1.61030,1.60590,1.62880,1.64650,1.80260
1.80880,1.69490,1.68620,1.74610,1.80790,1.82700,1.81510,1.84500,1.86390,1.86440,1.87300,1.87530,1.86850,1.85900,1.85130,1.83860,1.82850,1.83000,1.83740,1.83920,1.84060,1.84420,1.84560,1.84050,1.84210,1.85650,1.87030,1.87570,1.87200,1.85950,1.84210,1.82710,1.81410,1.81300,1.82440,1.84180,1.85240,1.86530,1.87440,1.87510,1.87370,1.86440,1.85680,1.84530,1.82800,1.81660,1.81430,1.81840,1.83540,1.85130,1.84280,1.83160,1.83070,1.84470,1.85650,1.85540,1.85860,1.85230,1.85860,1.86170,1.86090,1.85070,1.85190,1.85640,1.85700,1.85860,1.86000,1.86750,1.86750,1.86090,1.85380,1.85510,1.85080,1.81500,1.76840,1.74990,1.75070,1.75260,1.89620
1.92510,1.84500,1.84820,1.89210,1.92360,1.91840,1.89920,1.89590,1.88690,1.87690,1.87250,1.86680,1.85940,1.84880,1.83860,1.82890,1.82340,1.82600,1.83110,1.83620,1.84280,1.84800,1.85000,1.84860,1.85160,1.86400,1.88030,1.89100,1.89170,1.88670,1.87170,1.85780,1.83920,1.83630,1.84640,1.85860,1.86860,1.87980,1.89020,1.88910,1.88530,1.88090,1.87550,1.86930,1.86470,1.86690,1.87080,1.87510,1.87740,1.87710,1.86990,1.85990,1.84670,1.84720,1.85510,1.85710,1.86110,1.85340,1.86210,1.86400,1.85150,1.84530,1.84410,1.84390,1.84570,1.85050,1.85500,1.86120,1.86870,1.87460,1.87950,1.89210,1.91400,1.91560,1.89860,1.88560,1.88040,1.88220,1.99270
2.00650,1.95940,1.95800,1.96860,1.96440,1.93720,1.91000,1.88910,1.87370,1.85910,1.85420,1.85400,1.85190,1.85060,1.84660,1.84860,1.85210,1.85770,1.86590,1.87850,1.89160,1.90110,1.90680,1.91220,1.91940,1.93120,1.94860,1.96080,1.96410,1.97020,1.95970,1.94990,1.92950,1.92760,1.93840,1.94330,1.95010,1.95930,1.96970,1.96610,1.95950,1.96120,1.95790,1.95700,1.96390,1.97120,1.97350,1.97780,1.97480,1.96090,1.95420,1.94350,1.92040,1.90820,1.90820,1.91050,1.90880,1.89650,1.86250,1.86120,1.88020,1.87370,1.86700,1.85560,1.84910,1.84980,1.84620,1.84630,1.84760,1.85350,1.86160,1.87610,1.91040,1.93980,1.95350,1.95640,1.95870,1.97320,2.05100
2.03210,2.00320,1.99070,1.97560,1.95120,1.91890,1.88900,1.87640,1.87970,1.87000,1.87580,1.89180,1.89850,1.91190,1.91850,1.93440,1.94760,1.95690,1.97060,1.99070,2.00950,2.02400,2.03420,2.04570,2.05740,2.07040,2.08760,2.09810,2.10340,2.11590,2.10900,2.10330,2.08320,2.08310,2.09560,2.09600,2.10100,2.10860,2.11870,2.11280,2.10410,2.11040,2.10830,2.11060,2.12370,2.13140,2.13060,2.13480,2.13250,2.11130,2.10420,2.09080,2.06260,2.04300,2.03580,2.03620,2.02670,2.00900,1.90980,1.90450,1.97990,1.96980,1.95750,1.93370,1.91450,1.90650,1.88860,1.88000,1.86450,1.85770,1.85750,1.86050,1.88490,1.91760,1.94380,1.95880,1.97160,1.99920,2.05670
